date, minute, open, low, high, close, volume
2025-05-02,696,567.9200,567.8893,568.2750,568.2200,123648.00
2025-05-02,697,568.2200,568.1500,568.3800,568.3400,111225.00
2025-05-02,698,568.3400,568.2300,568.3700,568.2400,56217.00
2025-05-02,699,568.2500,568.0521,568.3000,568.1100,33600.00
2025-05-02,700,568.0901,568.0300,568.2400,568.1500,76985.00
2025-05-02,701,568.1450,568.0700,568.2200,568.2050,59189.00
2025-05-02,702,568.2001,567.8700,568.2200,567.9000,105315.00
2025-05-02,703,567.8900,567.8700,568.1300,568.0200,97126.00
2025-05-02,704,568.0300,567.9645,568.1300,568.0400,49263.00
2025-05-02,705,568.0400,567.9250,568.1200,567.9600,36479.00
2025-05-02,706,567.9400,567.9100,568.0250,567.9550,42275.00
2025-05-02,707,567.9500,567.5500,567.9700,567.6300,79695.00
2025-05-02,708,567.5900,567.2300,567.6400,567.2550,105479.00
2025-05-02,709,567.2550,566.7000,567.2600,566.7800,141720.00
2025-05-02,710,566.7850,566.4500,566.9600,566.5001,117163.00
2025-05-02,711,566.5000,566.4900,566.9600,566.6900,113113.00
2025-05-02,712,566.7000,566.6350,567.1200,566.8700,88878.00
2025-05-02,713,566.8700,566.8300,567.1700,567.1100,83317.00
2025-05-02,714,567.1000,567.0900,567.4000,567.3000,92476.00
2025-05-02,715,567.2910,567.1602,567.4799,567.3500,83498.00
2025-05-02,716,567.2850,566.9400,567.2850,567.2100,119014.00
2025-05-02,717,567.2001,567.2000,567.4998,567.4103,69464.00
2025-05-02,718,567.4300,567.0600,567.4400,567.0899,49343.00
2025-05-02,719,567.0600,567.0400,567.1800,567.1000,88075.00
2025-05-02,720,567.0800,566.7100,567.1400,566.7550,113554.00
2025-05-02,721,566.7500,566.6000,566.8900,566.8600,107050.00
2025-05-02,722,566.8650,566.8301,567.0497,566.9101,83737.00
2025-05-02,723,566.9501,566.8801,567.0498,566.9000,25783.00
2025-05-02,724,566.8801,566.4600,567.0051,566.4900,85652.00
2025-05-02,725,566.5200,566.1500,566.5900,566.4600,190662.00
2025-05-02,726,566.4700,566.4300,566.8100,566.8050,87517.00
2025-05-02,727,566.8000,566.7700,566.9500,566.8800,53218.00
2025-05-02,728,566.9200,566.7600,567.0000,566.9650,65183.00
2025-05-02,729,566.9700,566.8600,567.0050,566.9600,73950.00
2025-05-02,730,566.9350,566.7000,567.0000,566.7000,79593.00
2025-05-02,731,566.7000,566.5100,566.7000,566.6100,62461.00
2025-05-02,732,566.6200,566.3800,566.7750,566.3900,48400.00
2025-05-02,733,566.4000,566.4000,566.6700,566.6300,78552.00
2025-05-02,734,566.6400,566.4300,566.7300,566.6800,71609.00
2025-05-02,735,566.6545,566.6000,567.1086,567.0800,105008.00
2025-05-02,736,567.1000,567.0700,567.2900,567.0900,83346.00
2025-05-02,737,567.1000,567.0000,567.2750,567.1250,76492.00
2025-05-02,738,567.1000,566.9250,567.2050,567.1600,62025.00
2025-05-02,739,567.1500,567.1500,567.4900,567.4002,195341.00
2025-05-02,740,567.4050,567.3500,567.6500,567.4900,329608.00
2025-05-02,741,567.4900,567.4700,567.8250,567.7650,229664.00
2025-05-02,742,567.7600,567.7000,567.9200,567.8100,209685.00
2025-05-02,743,567.7900,567.5200,567.8000,567.5900,163891.00
2025-05-02,744,567.5900,567.5600,567.8900,567.6800,147944.00
2025-05-02,745,567.6800,567.6200,567.8800,567.7550,192450.00
2025-05-02,746,567.7700,567.7095,567.9300,567.7500,143875.00
2025-05-02,747,567.7300,567.7120,567.8750,567.7600,107300.00
2025-05-02,748,567.7500,567.7100,567.9050,567.7600,90562.00
2025-05-02,749,567.7600,567.6200,567.8100,567.6700,89635.00
2025-05-02,750,567.6400,567.5300,567.7700,567.7300,142290.00
2025-05-02,751,567.7200,567.5700,567.7400,567.5900,108212.00
2025-05-02,752,567.6000,567.4900,567.6800,567.5800,133230.00
2025-05-02,753,567.5900,567.4400,567.6350,567.4500,104187.00
2025-05-02,754,567.4600,567.1450,567.5300,567.4700,129959.00
2025-05-02,755,567.4700,567.0900,567.4700,567.4300,137762.00
2025-05-02,756,567.4200,567.1037,567.4200,567.1600,85073.00
2025-05-02,757,567.1600,567.1500,567.4700,567.3800,105448.00
2025-05-02,758,567.3850,567.3500,567.7000,567.6700,107263.00
2025-05-02,759,567.6500,567.5600,567.7800,567.6650,89329.00
2025-05-02,760,567.6800,567.6000,567.8300,567.7000,104244.00
2025-05-02,761,567.7100,567.4900,567.7900,567.5900,70723.00
2025-05-02,762,567.5500,567.3300,567.5900,567.5300,107751.00
2025-05-02,763,567.5300,567.3100,567.5300,567.3850,102262.00
2025-05-02,764,567.3900,567.3700,567.5200,567.4000,66915.00
2025-05-02,765,567.4100,566.7900,567.4200,566.8000,149184.00
2025-05-02,766,566.8250,566.6794,566.9700,566.9500,112855.00
2025-05-02,767,566.9500,566.5100,567.0000,566.5590,114225.00
2025-05-02,768,566.5500,566.3500,566.5900,566.4150,211656.00
2025-05-02,769,566.4000,566.0200,566.4000,566.2400,178208.00
2025-05-02,770,566.2200,566.1500,567.0200,566.9150,475006.00
2025-05-02,771,566.9150,566.6950,567.1700,567.0900,340617.00
2025-05-02,772,567.1100,566.9600,567.3500,567.1400,401269.00
2025-05-02,773,567.1450,567.0947,567.3900,567.3600,208619.00
2025-05-02,774,567.3600,567.0800,567.6000,567.0800,305102.00
2025-05-02,775,567.0700,566.4700,567.1800,566.6250,257385.00
2025-05-02,776,566.6400,566.5800,566.8050,566.7200,184946.00
2025-05-02,777,566.7300,566.7300,567.0100,566.9700,244310.00
2025-05-02,778,566.9600,566.4300,566.9600,566.5300,715575.00
2025-05-02,779,566.5200,566.4300,567.3200,566.6200,2099407.00
2025-05-05,390,562.5700,562.3900,563.0000,562.6700,436412.00
2025-05-05,391,562.6900,562.0800,562.7400,562.5500,234705.00
2025-05-05,392,562.5700,562.1100,562.7000,562.3699,182252.00
2025-05-05,393,562.3600,562.2900,562.7600,562.6200,134674.00
2025-05-05,394,562.6300,562.5700,563.0500,562.9300,238582.00
2025-05-05,395,562.9300,562.8200,563.2000,563.1200,152488.00
2025-05-05,396,563.1400,562.7600,563.1400,562.9100,116350.00
2025-05-05,397,562.9200,562.8100,563.0300,562.9400,84838.00
2025-05-05,398,562.9250,562.7300,563.1400,562.9750,78566.00
2025-05-05,399,562.9450,562.4800,562.9800,562.5100,133115.00
2025-05-05,400,562.5100,562.0601,562.5444,562.1250,112531.00
2025-05-05,401,562.1300,562.0100,562.3044,562.0600,114002.00
2025-05-05,402,562.0400,561.8200,562.2700,562.2600,112486.00
2025-05-05,403,562.2600,562.2101,562.7000,562.6650,93587.00
2025-05-05,404,562.6650,562.5100,562.8800,562.5350,190274.00
2025-05-05,405,562.5100,562.2600,562.7300,562.3400,125457.00
2025-05-05,406,562.3400,562.1700,562.4100,562.2800,79688.00
2025-05-05,407,562.3000,562.2000,562.4100,562.3000,114093.00
2025-05-05,408,562.2900,562.2300,562.7000,562.5300,91609.00
2025-05-05,409,562.5100,562.3100,562.8900,562.6500,62625.00
2025-05-05,410,562.6600,562.1900,562.7300,562.3300,113061.00
2025-05-05,411,562.2650,561.7700,562.3000,561.9900,94947.00
2025-05-05,412,561.9947,561.7000,562.1590,562.1590,111688.00
2025-05-05,413,562.1300,561.8400,562.1300,562.0600,75560.00
2025-05-05,414,562.0310,561.8700,562.3864,562.3864,59172.00
2025-05-05,415,562.3600,562.2700,562.6901,562.6800,55662.00
2025-05-05,416,562.6999,562.6500,562.9300,562.9300,62275.00
2025-05-05,417,562.9400,562.8300,563.3000,563.2300,91894.00
2025-05-05,418,563.2200,563.0900,563.2900,563.1198,96902.00
2025-05-05,419,563.1200,562.9100,563.2300,562.9900,91852.00
2025-05-05,420,563.0700,563.0700,563.9400,563.7872,294092.00
2025-05-05,421,563.8300,563.8100,564.2891,564.1200,244841.00
2025-05-05,422,564.1200,563.7400,564.1900,563.9300,117917.00
2025-05-05,423,563.9300,563.5800,563.9600,563.6800,74716.00
2025-05-05,424,563.6800,563.0600,563.6800,563.0800,160555.00
2025-05-05,425,563.1000,562.7300,563.2800,563.2003,130619.00
2025-05-05,426,563.2250,562.4900,563.2250,562.5500,110156.00
2025-05-05,427,562.5200,562.4300,563.2300,563.1950,74284.00
2025-05-05,428,563.2000,563.1900,563.6100,563.6000,79548.00
2025-05-05,429,563.6300,563.2800,563.7567,563.4900,122673.00
2025-05-05,430,563.4700,563.0850,563.4844,563.3600,53740.00
2025-05-05,431,563.3600,563.2600,563.6999,563.5900,67766.00
2025-05-05,432,563.6000,563.2800,563.9085,563.2800,92878.00
2025-05-05,433,563.3200,563.0900,563.3800,563.2000,61679.00
2025-05-05,434,563.2053,563.1000,563.6000,563.1800,64016.00
2025-05-05,435,563.2100,563.0600,563.6400,563.5131,62172.00
2025-05-05,436,563.5100,563.3100,563.6800,563.6100,43262.00
2025-05-05,437,563.5700,563.5700,563.8500,563.7300,42668.00
2025-05-05,438,563.8017,563.7800,564.1300,564.0800,68111.00
2025-05-05,439,564.1100,563.8600,564.1300,563.8603,79923.00
2025-05-05,440,563.9000,563.6200,564.1100,563.7200,79123.00
2025-05-05,441,563.6951,563.5050,563.8863,563.8600,71170.00
2025-05-05,442,563.8598,563.2800,563.9000,563.3400,53349.00
2025-05-05,443,563.3400,563.2200,563.5441,563.2400,45375.00
2025-05-05,444,563.2255,563.2100,563.3700,563.3156,37828.00
2025-05-05,445,563.3100,563.2800,563.6100,563.5700,51162.00
2025-05-05,446,563.5700,563.4100,563.8300,563.7200,71704.00
2025-05-05,447,563.7181,563.5900,563.9000,563.6350,44076.00
2025-05-05,448,563.6300,563.2501,563.7100,563.3650,62127.00
2025-05-05,449,563.3450,563.2500,563.7600,563.6900,68271.00
2025-05-05,450,563.6900,563.4400,563.7500,563.5344,37538.00
2025-05-05,451,563.5298,563.3900,563.5900,563.4900,31803.00
2025-05-05,452,563.5000,563.3100,563.5650,563.3600,48122.00
2025-05-05,453,563.3700,563.0800,563.5200,563.3200,62097.00
2025-05-05,454,563.3150,562.9800,563.4000,563.0000,50277.00
2025-05-05,455,562.9900,562.9800,563.3300,563.1000,39064.00
2025-05-05,456,563.1150,562.9200,563.4500,563.2200,103119.00
2025-05-05,457,563.2200,563.2200,563.7500,563.6868,54983.00
2025-05-05,458,563.6700,563.6700,564.0800,564.0500,115002.00
2025-05-05,459,564.0700,564.0408,564.4700,564.2050,219864.00
2025-05-05,460,564.2100,564.0400,564.2800,564.2650,76791.00
2025-05-05,461,564.2400,564.2200,564.6300,564.5200,126049.00
2025-05-05,462,564.5100,564.1600,564.7400,564.1903,102972.00
2025-05-05,463,564.1750,564.1450,564.5100,564.3600,63112.00
2025-05-05,464,564.3800,564.3400,564.5200,564.4700,58112.00
2025-05-05,465,564.4832,564.4800,564.7900,564.6300,65339.00
2025-05-05,466,564.6500,564.3700,564.7400,564.4200,74971.00
2025-05-05,467,564.4100,564.3400,564.6600,564.6400,34858.00
2025-05-05,468,564.6200,564.4000,564.6700,564.5400,134667.00
2025-05-05,469,564.5400,564.4700,564.6599,564.5600,57078.00
2025-05-05,470,564.5620,564.4350,564.6800,564.5999,114584.00
2025-05-05,471,564.5850,564.4800,564.6300,564.4999,44213.00
2025-05-05,472,564.4850,564.3300,564.5550,564.3800,19661.00
2025-05-05,473,564.4000,564.3000,564.5600,564.4300,52607.00
2025-05-05,474,564.3750,564.3400,564.9200,564.9000,92881.00
2025-05-05,475,564.9000,564.8100,565.0150,564.8500,62731.00
2025-05-05,476,564.8300,564.8100,564.9700,564.9700,69314.00
2025-05-05,477,564.9800,564.9000,565.1900,565.1600,82718.00
2025-05-05,478,565.1700,564.9800,565.1900,564.9935,32949.00
2025-05-05,479,565.0100,564.9499,565.0700,565.0000,46526.00
2025-05-05,480,565.0100,564.8701,565.1100,565.0201,50002.00
2025-05-05,481,565.0399,564.8900,565.2500,565.1600,76887.00
2025-05-05,482,565.1700,564.9400,565.1900,564.9400,57097.00
2025-05-05,483,565.2600,564.6800,565.2600,565.0500,217496.00
2025-05-05,484,565.0800,565.0600,565.1500,565.1299,38410.00
2025-05-05,485,565.1200,564.9300,565.1300,564.9850,82891.00
2025-05-05,486,564.9999,564.5000,565.0900,564.7900,244614.00
2025-05-05,487,564.7800,564.6200,564.9700,564.8600,135489.00
2025-05-05,488,564.8600,564.7500,564.9400,564.8800,59987.00
2025-05-05,489,564.8800,564.6500,564.9096,564.7000,60834.00
2025-05-05,490,564.6900,564.5500,564.8800,564.7600,84472.00
2025-05-05,491,564.7600,564.6900,564.9700,564.6900,61693.00
2025-05-05,492,564.7100,564.6700,564.9200,564.6851,31557.00
2025-05-05,493,564.7000,564.5200,564.7900,564.6450,44321.00
2025-05-05,494,564.6300,564.5000,564.8400,564.6600,44509.00
2025-05-05,495,564.6500,564.4600,564.7100,564.5600,54434.00
2025-05-05,496,564.5650,564.4500,564.5800,564.5700,57510.00
2025-05-05,497,564.5700,564.5200,564.8100,564.7700,95026.00
2025-05-05,498,564.7450,564.5500,564.8350,564.6400,36003.00
2025-05-05,499,564.6200,564.5750,564.9300,564.9100,30148.00
2025-05-05,500,564.9300,564.7900,564.9600,564.9500,53944.00
2025-05-05,501,564.9300,564.8600,565.2400,565.1500,110809.00
2025-05-05,502,565.1650,565.0200,565.3100,565.2000,99014.00
2025-05-05,503,565.2050,565.1100,565.3100,565.1800,33902.00
2025-05-05,504,565.1700,565.0300,565.2000,565.1200,42624.00
2025-05-05,505,565.1050,564.7900,565.1099,564.8099,48409.00
2025-05-05,506,564.8000,564.5200,564.8600,564.5601,60788.00
2025-05-05,507,564.5500,564.5450,564.7500,564.6800,36650.00
2025-05-05,508,564.6600,564.5920,564.8200,564.7500,55536.00
2025-05-05,509,564.7400,564.7300,564.8400,564.8049,24345.00
2025-05-05,510,564.8090,564.7100,565.0300,564.9900,39590.00
2025-05-05,511,565.0000,564.6300,565.0000,564.6900,71061.00
2025-05-05,512,564.7100,564.3904,564.7200,564.4800,71025.00
2025-05-05,513,564.4700,564.4200,564.5800,564.5100,41846.00
2025-05-05,514,564.5300,564.3050,564.6000,564.3200,46037.00
2025-05-05,515,564.3300,564.1450,564.4493,564.4479,59710.00
2025-05-05,516,564.4600,564.2100,564.4700,564.2400,37508.00
2025-05-05,517,564.2600,564.1000,564.3200,564.1000,20953.00
2025-05-05,518,564.0900,563.9000,564.0952,564.0292,63786.00
2025-05-05,519,564.0000,563.8400,564.0700,563.9650,45715.00
2025-05-05,520,563.9583,563.9200,564.5702,564.5300,139944.00
2025-05-05,521,564.5600,564.3151,564.6300,564.3600,34988.00
2025-05-05,522,564.3899,564.0700,564.3899,564.2000,31347.00
2025-05-05,523,564.2300,564.1600,564.4500,564.3362,34465.00
2025-05-05,524,564.4500,564.2600,564.5000,564.5000,19284.00
2025-05-05,525,564.4900,564.4600,564.7700,564.7200,67945.00
2025-05-05,526,564.7528,564.7528,564.8654,564.8100,27310.00
2025-05-05,527,564.8100,564.5000,564.8200,564.5500,34277.00
2025-05-05,528,564.5600,564.5100,564.6800,564.5100,24813.00
2025-05-05,529,564.4900,564.3300,564.5500,564.3800,21270.00
2025-05-05,530,564.3700,564.3700,564.8595,564.8500,47381.00
2025-05-05,531,564.8450,564.8200,564.9799,564.9400,65602.00
2025-05-05,532,564.9600,564.9008,565.0600,565.0000,29301.00
2025-05-05,533,565.0024,565.0024,565.1100,565.0900,23110.00
2025-05-05,534,565.0907,565.0012,565.1300,565.0600,77784.00
2025-05-05,535,565.0500,564.8700,565.0650,564.9500,39296.00
2025-05-05,536,564.9600,564.9500,565.0610,565.0502,27014.00
2025-05-05,537,565.0300,564.7400,565.0550,564.8200,74914.00
2025-05-05,538,564.8300,564.7800,565.0500,565.0000,45556.00
2025-05-05,539,565.0100,564.9300,565.0490,565.0000,32233.00
2025-05-05,540,565.0000,564.8188,565.0200,564.9300,95722.00
2025-05-05,541,564.9300,564.9001,565.4400,565.4300,145833.00
2025-05-05,542,565.4200,565.1100,565.5100,565.4998,89391.00
2025-05-05,543,565.5100,565.3500,565.5900,565.3600,56034.00
2025-05-05,544,565.3400,565.2100,565.4378,565.4084,48295.00
2025-05-05,545,565.3900,565.3499,565.5500,565.5300,34013.00
2025-05-05,546,565.5400,565.5200,565.7700,565.6100,72396.00
2025-05-05,547,565.6100,565.4600,565.6100,565.5100,39795.00
2025-05-05,548,565.5500,565.3236,565.5928,565.4300,70275.00
2025-05-05,549,565.4200,565.2400,565.4520,565.3200,28112.00
2025-05-05,550,565.3290,565.2800,565.4982,565.4650,16274.00
2025-05-05,551,565.4800,565.4000,565.5000,565.4451,12334.00
2025-05-05,552,565.4500,565.4300,565.6600,565.5200,26550.00
2025-05-05,553,565.5100,565.2600,565.5600,565.2800,17923.00
2025-05-05,554,565.2500,565.2100,565.3600,565.3200,25984.00
2025-05-05,555,565.3100,565.2800,565.5300,565.5300,23181.00
2025-05-05,556,565.5400,565.4600,565.5500,565.5000,17121.00
2025-05-05,557,565.5000,565.4801,565.6800,565.6500,47626.00
2025-05-05,558,565.6500,565.5500,565.6600,565.6000,27308.00
2025-05-05,559,565.5900,565.5400,565.6399,565.5700,18846.00
2025-05-05,560,565.5900,565.5396,565.7800,565.5600,95050.00
2025-05-05,561,565.5402,565.4250,565.5800,565.5700,62353.00
2025-05-05,562,565.6000,565.5700,565.7098,565.5800,23588.00
2025-05-05,563,565.5605,565.4500,565.5800,565.5000,24789.00
2025-05-05,564,565.5100,565.4900,565.6300,565.5800,22523.00
2025-05-05,565,565.5746,565.3800,565.5800,565.4100,38007.00
2025-05-05,566,565.4200,565.3900,565.5000,565.4500,38507.00
2025-05-05,567,565.4200,565.3825,565.6700,565.6500,23874.00
2025-05-05,568,565.6600,565.6600,565.8999,565.7600,63990.00
2025-05-05,569,565.7400,565.5900,565.8200,565.7100,40906.00
2025-05-05,570,565.7000,565.5600,565.7200,565.5700,61528.00
2025-05-05,571,565.5750,565.1821,565.5750,565.2100,119298.00
2025-05-05,572,565.2299,565.2286,565.4500,565.3000,48312.00
2025-05-05,573,565.3200,565.3200,565.4746,565.4253,23882.00
2025-05-05,574,565.4200,565.2701,565.4200,565.3600,15212.00
2025-05-05,575,565.3600,565.3400,565.5093,565.5093,20416.00
2025-05-05,576,565.5200,565.3400,565.6000,565.4100,27006.00
2025-05-05,577,565.4450,565.4200,565.5000,565.4800,69874.00
2025-05-05,578,565.4900,565.4200,565.5000,565.4200,18667.00
2025-05-05,579,565.4200,565.4200,565.6300,565.6272,25708.00
2025-05-05,580,565.6253,565.6000,565.7499,565.7450,21808.00
2025-05-05,581,565.7400,565.6800,565.8600,565.8600,65758.00
2025-05-05,582,565.8500,565.6645,565.8900,565.6900,34324.00
2025-05-05,583,565.6850,565.6200,565.7700,565.7700,12413.00
2025-05-05,584,565.7756,565.7000,565.7756,565.7200,8661.00
2025-05-05,585,565.7200,565.6300,565.7700,565.6600,68892.00
2025-05-05,586,565.6700,565.5900,565.6800,565.6700,35922.00
2025-05-05,587,565.6900,565.6800,565.8399,565.7549,36603.00
2025-05-05,588,565.7500,565.7200,565.8498,565.7200,11895.00
2025-05-05,589,565.6600,565.6600,565.8300,565.8300,16516.00
2025-05-05,590,565.8100,565.7050,565.9599,565.7501,43103.00
2025-05-05,591,565.7500,565.5600,565.7900,565.6947,31133.00
2025-05-05,592,565.6850,565.6800,565.8600,565.7000,24888.00
2025-05-05,593,565.7000,565.7000,565.8100,565.7500,12034.00
2025-05-05,594,565.7600,565.7475,565.8500,565.8392,16136.00
2025-05-05,595,565.8299,565.7450,565.8578,565.7975,10499.00
2025-05-05,596,565.7800,565.6900,565.8100,565.7100,23369.00
2025-05-05,597,565.7300,565.6000,565.7400,565.6399,9952.00
2025-05-05,598,565.6400,565.5300,565.6400,565.5300,22450.00
2025-05-05,599,565.5500,565.5113,565.6600,565.6100,18364.00
2025-05-05,600,565.6000,565.3300,565.6300,565.3500,44588.00
2025-05-05,601,565.3450,565.2700,565.4200,565.2856,32649.00
2025-05-05,602,565.2900,565.2000,565.4500,565.4000,68061.00
2025-05-05,603,565.3500,565.3200,565.5400,565.3600,26940.00
2025-05-05,604,565.3600,565.3600,565.4600,565.3900,12537.00
2025-05-05,605,565.3800,565.3200,565.4700,565.4000,13569.00
2025-05-05,606,565.3500,565.3000,565.4900,565.3100,24820.00
2025-05-05,607,565.3200,565.2500,565.3682,565.3200,18709.00
2025-05-05,608,565.3150,565.2650,565.5200,565.3950,31003.00
2025-05-05,609,565.3999,565.3300,565.4787,565.4787,14741.00
2025-05-05,610,565.4600,565.4400,565.6600,565.6000,28057.00
2025-05-05,611,565.6200,565.4100,565.6200,565.6000,17795.00
2025-05-05,612,565.5700,565.3509,565.5700,565.3509,32105.00
2025-05-05,613,565.3700,565.3000,565.5099,565.3000,59826.00
2025-05-05,614,565.3100,565.2100,565.3900,565.2200,32738.00
2025-05-05,615,565.2000,564.8400,565.2100,565.0200,106944.00
2025-05-05,616,565.0400,565.0000,565.2200,565.1800,35081.00
2025-05-05,617,565.1850,565.1850,565.3450,565.2900,24613.00
2025-05-05,618,565.3045,565.0150,565.3045,565.1300,31082.00
2025-05-05,619,565.1300,565.1100,565.1800,565.1650,26192.00
2025-05-05,620,565.1600,565.0700,565.1900,565.1100,73334.00
2025-05-05,621,565.1100,565.0901,565.1977,565.1150,13797.00
2025-05-05,622,565.1100,565.0100,565.1700,565.0100,22865.00
2025-05-05,623,565.0000,564.9000,565.0450,564.9900,26081.00
2025-05-05,624,564.9900,564.9400,565.0599,565.0300,17007.00
2025-05-05,625,565.0370,565.0000,565.3300,565.0800,37091.00
2025-05-05,626,565.0700,564.9300,565.0790,565.0150,73601.00
2025-05-05,627,565.0099,564.9800,565.2375,565.1300,20631.00
2025-05-05,628,565.1150,565.1100,565.2250,565.1300,36611.00
2025-05-05,629,565.1390,565.0700,565.1600,565.1600,17552.00
2025-05-05,630,565.1500,565.0800,565.3500,565.2100,20360.00
2025-05-05,631,565.2350,565.2300,565.5900,565.5000,40762.00
2025-05-05,632,565.5100,565.4650,565.7400,565.7100,46220.00
2025-05-05,633,565.6923,565.5000,565.7800,565.5800,57912.00
2025-05-05,634,565.5891,565.4700,565.6900,565.5800,40424.00
2025-05-05,635,565.6001,565.5600,565.7000,565.6700,7805.00
2025-05-05,636,565.6800,565.6001,565.7900,565.7000,17829.00
2025-05-05,637,565.7200,565.6900,565.7800,565.7100,12181.00
2025-05-05,638,565.7100,565.5050,565.7100,565.5550,17001.00
2025-05-05,639,565.5500,565.5500,565.6700,565.6500,29974.00
2025-05-05,640,565.6500,565.6254,565.6800,565.6600,18372.00
2025-05-05,641,565.6600,565.5650,565.6700,565.5800,16012.00
2025-05-05,642,565.5600,565.4000,565.5850,565.5750,36216.00
2025-05-05,643,565.5600,565.4800,565.5600,565.4900,12044.00
2025-05-05,644,565.5000,565.4900,565.5700,565.4900,11878.00
2025-05-05,645,565.4700,565.4700,565.7200,565.6900,50141.00
2025-05-05,646,565.7059,565.6500,565.9000,565.8400,69284.00
2025-05-05,647,565.8100,565.7300,565.8147,565.8000,7556.00
2025-05-05,648,565.8185,565.8000,565.9500,565.8899,44619.00
2025-05-05,649,565.8900,565.8500,565.9200,565.8628,28098.00
2025-05-05,650,565.8700,565.7700,566.0800,565.9550,48141.00
2025-05-05,651,565.9450,565.9100,566.0200,565.9800,20625.00
2025-05-05,652,565.9884,565.7600,565.9951,565.8700,25298.00
2025-05-05,653,565.8700,565.7800,565.8700,565.8500,20850.00
2025-05-05,654,565.8768,565.8500,565.9050,565.9000,7153.00
2025-05-05,655,565.8600,565.7300,565.8700,565.7799,19258.00
2025-05-05,656,565.7701,565.7498,565.8400,565.7800,11225.00
2025-05-05,657,565.8000,565.7847,565.9200,565.9200,10583.00
2025-05-05,658,565.9000,565.7800,565.9060,565.7800,39101.00
2025-05-05,659,565.7828,565.6700,565.8200,565.6801,36198.00
2025-05-05,660,565.6800,565.5800,565.7500,565.6201,34975.00
2025-05-05,661,565.6000,565.5701,565.7974,565.7691,17759.00
2025-05-05,662,565.7600,565.7600,565.9500,565.8200,57153.00
2025-05-05,663,565.8286,565.7500,565.9399,565.9000,30945.00
2025-05-05,664,565.9056,565.8800,565.9700,565.9100,22312.00
2025-05-05,665,565.8900,565.8900,566.0499,566.0131,24139.00
2025-05-05,666,566.0155,565.8800,566.0300,566.0000,40834.00
2025-05-05,667,565.9900,565.9900,566.2200,566.1798,67660.00
2025-05-05,668,566.1851,566.0500,566.2000,566.1050,35276.00
2025-05-05,669,566.0900,565.9900,566.2300,566.1050,13238.00
2025-05-05,670,566.0800,566.0100,566.1500,566.0100,15527.00
2025-05-05,671,566.0127,566.0127,566.2000,566.1600,106806.00
2025-05-05,672,566.1700,566.1150,566.1700,566.1300,42759.00
2025-05-05,673,566.1300,566.0900,566.1700,566.1100,29390.00
2025-05-05,674,566.1000,566.1000,566.3300,566.2870,73305.00
2025-05-05,675,566.2600,566.2298,566.3200,566.2500,31584.00
2025-05-05,676,566.2500,566.1800,566.3400,566.3400,54598.00
2025-05-05,677,566.3250,566.1500,566.3250,566.1600,24041.00
2025-05-05,678,566.1500,566.0400,566.1980,566.0700,23658.00
2025-05-05,679,566.0750,566.0550,566.2100,566.0900,35213.00
2025-05-05,680,566.0900,566.0500,566.2800,566.2500,47751.00
2025-05-05,681,566.2400,566.1936,566.2900,566.2400,99213.00
2025-05-05,682,566.2400,566.1800,566.2700,566.2050,19287.00
2025-05-05,683,566.2100,566.1500,566.2400,566.1700,17553.00
2025-05-05,684,566.1500,566.1400,566.2584,566.2350,20639.00
2025-05-05,685,566.2447,566.1900,566.2800,566.2700,22740.00
2025-05-05,686,566.2790,566.2600,566.3800,566.3441,101455.00
2025-05-05,687,566.3500,566.2400,566.3565,566.2499,16068.00
2025-05-05,688,566.2500,566.1300,566.2592,566.1300,32515.00
2025-05-05,689,566.1492,566.0700,566.1950,566.1500,22505.00
2025-05-05,690,566.1300,566.0870,566.3299,566.3048,30424.00
2025-05-05,691,566.3100,566.2300,566.3300,566.2999,31298.00
2025-05-05,692,566.2998,566.2700,566.3799,566.3601,41292.00
2025-05-05,693,566.3700,566.3400,566.4500,566.4100,22723.00
2025-05-05,694,566.4050,566.4000,566.5000,566.4400,39156.00
2025-05-05,695,566.4400,566.2920,566.4400,566.3900,24432.00
2025-05-05,696,566.3950,566.3600,566.4499,566.4100,15754.00
2025-05-05,697,566.4100,566.3500,566.4600,566.3500,83195.00
2025-05-05,698,566.3600,566.3572,566.4400,566.4300,14319.00
2025-05-05,699,566.4400,566.4400,566.5500,566.4400,71496.00
2025-05-05,700,566.4400,566.4300,566.6500,566.6300,79813.00
2025-05-05,701,566.6399,566.5150,566.6399,566.5150,51665.00
2025-05-05,702,566.5100,566.4100,566.5500,566.4200,64007.00
2025-05-05,703,566.4276,566.4100,566.5600,566.5400,93424.00
2025-05-05,704,566.5300,566.5200,566.6000,566.5647,45974.00
2025-05-05,705,566.5600,566.4800,566.5900,566.5000,58428.00
2025-05-05,706,566.4900,566.4800,566.5400,566.5000,48446.00
2025-05-05,707,566.5400,566.4303,566.5500,566.4670,34696.00
2025-05-05,708,566.4600,566.2700,566.4645,566.3500,32614.00
2025-05-05,709,566.3600,566.3501,566.4697,566.4300,48650.00
2025-05-05,710,566.4100,566.3700,566.4400,566.3800,9417.00
2025-05-05,711,566.3900,566.3800,566.4900,566.4900,15902.00
2025-05-05,712,566.4999,566.3400,566.5000,566.3400,28701.00
2025-05-05,713,566.3401,566.1500,566.3900,566.1650,65910.00
2025-05-05,714,566.1500,566.0800,566.2700,566.1300,144037.00
2025-05-05,715,566.1350,565.9000,566.1500,565.9800,51605.00
2025-05-05,716,565.9800,565.9100,566.0800,565.9855,50998.00
